uniqueID,drugName,condition,review,rating,date,usefulCount
225629,Bupropion,Depression,"""I took 150 mg Wellbutrin XR (bupropion) for about three or four years. My doc upped the medicine to 300 mg and with that came a twitching side effect. This side effect actually went unnoticed for a while but then it started becoming more pronounced with time. It only affected my face which made it scarier. Stuttering, trouble swallowing, and Tourette-like uncontrollable movements on the right side of my face were some of my experiences. I have to say this medicine worked very well for me for a long time. I would even encourage others to use this medicine but everyone is different and the 300 mg dose just pushed my body over the edge.""",8,1-Mar-13,88
225910,Bupropion,Depression,"""I have taken 200mg Bupropion SR (100mg twice a day, eon/sandoz blue pill) for about a month for depression.  (Lethargy, fatigue, trouble with focus and memory). And it worked great, I had energy, feel focused and alert etc.  Only downside was that after 3 weeks I started having insomnia.  So at my 1 month followup, my doctor switched me to 150mg Bupropion XL (1 pill in the morning, global pharm yellow pill.)  I was fine the first morning on the new pill, but by 2pm I couldn&#039;t concentrate and by 6pm I was having headaches and anxiety (both symptoms I haven&#039;t had in the past.)  So I&#039;ll put in my vote for generics are different enough that you might do well on one and poorly on another.""",7,10-Feb-10,10
96108,Sertraline,Depression,"""I&#039;ll keep this short. Before Zoloft I was highly irritable. Couldn&#039;t keep a girlfriend even when they were crazy about me. I couldn&#039;t get along with my mom. I lost a lot of friends also with my mood swings and the way I would lash out at people for the smallest things.

Then I started taking it. Sertraline changed my life. I kept the longest job ever. Before I couldn&#039;t keep a job long because I would always annoy someone out. I had my longest most healthy relationship ever. My mom and I were like best friends. 

Then when I could get down in the dumps emotionally it would be rare but far worse then I would be if I wasn&#039;t on Zoloft. """,10,11-Apr-12,47
225754,Bupropion,Depression,"""I have been taking Wellbutrin for about a month and a half. Have taken Effexor, duloxetine, reboxitine, citalopram and have not had any real benefit from any of them, but I have from Wellbutrin. I haven&#039;t felt this normal in more years than I can remember and my creativity is back.""",10,20-Jan-12,45
225540,Bupropion,Depression,"""I was previously taking 150 mg for years and it stopped working. Just started 300 mg XL three days ago and I feel great! I suffer from mild depression and anxiety/rage. In one day I noticed I had more energy and felt an overall feeling of hope and joy. I also have a terrible sweet tooth and noticed that it took my cravings away (I didn&#039;t expect that!). Since the holidays are here, people have been giving me chocolate and baked goods and I&#039;m not even tempted. I feel great!""",9,23-Dec-13,110
224980,Bupropion,Depression,"""My experience with SSRIs have been terrible. I&#039;ve been on Cipralex and Sertraline and they haven&#039;t worked at all. My doctor was really excited for me to try this one and I finally caved. The first few days were normal and the side effects were minimal (dry mouth, constipation, low appetite, a bit of drowsiness) but that all was manageable and went away pretty quickly. By the 9th day, I woke up and I just knew something was different. It&#039;s like my eyes were open and I had my life back. Having had depression for about a year, I always felt this grey cloud and weight constantly taking over my body and life. By the 7th week, mood + motivation was wonderfully back. I have my life back. Please try this if you can.""",10,27-Nov-16,122
225191,Bupropion,Depression,"""I started this after talking to my doctor about how I was scared to gain weight with an antidepressant (I gained 15 pounds on Zoloft). 
This medicine made me feel crazy! I took it for 2 weeks, and every day I felt like there was a brick on my eyes/head. I felt like I was going to have a seizure any moment (no I&#039;ve never had one, I just felt like I was going to). I was sensitive to light, and couldn&#039;t see when I was driving at night. It was awful!!! I&#039;m on Prozac now and seem to be doing ok :)""",1,15-Dec-15,19
95938,Sertraline,Depression,"""I am female and was 16 when I was prescribed Zoloft for my then undiagnosed bipolar disorder 2. Because I am bipolar I didn&#039;t find Zoloft helpful but one side effect I had was terrible nose bleeds. """,2,13-Aug-13,24
226024,Bupropion,Depression,"""It made me extremely irritable, and seemed like it only made things worse for me.""",1,1-Apr-09,79
226086,Bupropion,Depression,"""I have been taking wellbutrin for almost a month now and I have already noticed a change. I used to be this really upbeat, happy, positive person and all of a sudden I was tired all the time, couldn&#039;t sleep, was really sad all the time, aggitated really easily and also go snippy with people at the drop of a hat. My mom was the one that said you need to go see the doctor and find out what is going on with you. I&#039;ve tried other antidepressants, this is the only one that works for me.""",10,23-Jul-08,239
226049,Bupropion,Depression,"""Wellbutrin was a miracle drug for me. The first time I ever remember experiencing &quot;normal&quot; was after I started taking it.  The only side effects I had were having vivid, movie like dreams, and losing a ton of weight. The dreams were so great, I didn&#039;t want to wake up, and the weight loss was a dream come true.  """,10,4-Dec-08,190
224923,Bupropion,Depression,"""I think I&#039;ve been suffering from seasonal disorder for most of my adult life.  I live in Alaska, the sun comes and goes.  It&#039;s been 2weeks on WB, and I&#039;m not sure what to think.  My anxiety and depression are next to nothing, but I feel like I&#039;m missing something in my brain, if that makes sense.  I&#039;m pretty much just doing a routine everyday,  but without anger. The wife likes the improvement in my mood, as do the kids. So I&#039;ll probably keep taking it to make them happy.""",7,8-Nov-16,21
